,frame,y,x,A,bg,x0,y0,x_std,y_std,sigma,niter,neglogL,retcode,xy_std,particle,dx,dy,step_length,step_sigma,p_value,Rg,log_p_values,track_length,motion
85,85,12.797101111084626,67.69061723968738,38.64656932547831,106.46775738713063,68,13,0.23615288573656001,0.23868524914723332,1.5526386578692013,7,11.348137868908317,0,0.23742244376025365,0,-0.24906011429914088,0.1161877295167475,0.2748281809148363,0.33372565218645495,0.7124192365332783,3.1003347451449237,-1294.5537285694784,106,mobile
86,86,12.834527503785393,67.7503540232778,29.340804562145916,105.27393952018394,67,13,0.3010955321222947,0.30029957005715635,1.7248380416083173,6,10.394758377187873,0,0.3006978144587359,0,0.05973678359040946,0.03742639270076786,0.07049268177846196,0.3831299941551838,0.9832160020537573,3.1003347451449237,-1294.5537285694784,106,mobile
87,87,12.200892009535792,66.43811572121113,42.08378619476852,105.30411184617273,67,12,0.20892749681747302,0.21563924973259813,1.6683830176689436,4,8.597387358136402,0,0.21230989726300212,0,-1.3122383020666604,-0.6336354942496012,1.4572107949722746,0.3680960039121409,0.000395260197823309,3.1003347451449237,-1294.5537285694784,106,mobile
88,88,13.23328599211605,66.47299988181148,57.04233337798039,105.08298498879915,67,13,0.1591034774048559,0.16234676743444457,1.7152687921762362,5,12.539203630661406,0,0.16073330305000752,0,0.03488416060034183,1.032393982580258,1.032983175046291,0.2662906066409254,0.000540005607536554,3.1003347451449237,-1294.5537285694784,106,mobile
89,89,12.926506792108162,66.04115493047807,56.016768475545625,104.32499929162032,66,13,0.1667937387891749,0.15598605787972458,1.577844096100026,4,10.810944906094631,0,0.16148034176352286,0,-0.43184495133340306,-0.30677920000788816,0.5297202464977425,0.2278400655842376,0.06702216966761781,3.1003347451449237,-1294.5537285694784,106,mobile
90,90,11.395542329721321,66.54071484695456,68.91668203363359,106.63470409494477,67,11,0.14148618502322713,0.13120617091919337,1.4593627899743913,5,12.473562690891553,0,0.13644302811009335,0,0.49955991647648545,-1.5309644623868408,1.6104074935374033,0.211406245640747,2.508581339525448e-13,3.1003347451449237,-1294.5537285694784,106,mobile
91,91,11.473378662081025,66.43216520094981,70.63251750052757,106.65108106220286,66,12,0.13484923248720307,0.1299639927630287,1.49825872857969,4,9.168937143608991,0,0.13242914127429867,0,-0.10854964600474659,0.07783633235970377,0.13357215384565027,0.19014251859723505,0.7813421218549292,3.1003347451449237,-1294.5537285694784,106,mobile
92,92,11.035794600527252,66.18803171359349,97.96625511718624,106.06166329977025,66,11,0.09911596887509401,0.09912800731563991,1.511411720996073,5,13.691280945888746,0,0.09912198827812668,0,-0.24413348735632212,-0.43758406155377294,0.5010798045966885,0.16541658326436692,0.010172937040224978,3.1003347451449237,-1294.5537285694784,106,mobile
93,93,10.66705762430434,66.07864479835513,105.06320103931493,103.69474704471324,66,11,0.09249799910898611,0.09150059805206819,1.5397529477298335,4,14.187901513758995,0,0.09200065022338738,0,-0.10938691523836042,-0.36873697622291246,0.3846198835985744,0.13523789484362417,0.017523058754762486,3.1003347451449237,-1294.5537285694784,106,mobile
94,94,10.443333647570034,66.08884504939337,98.60974590492748,105.4701521793668,66,10,0.09730573586320415,0.09871669046467571,1.4970351967660953,5,10.420559190373913,0,0.0980137521171857,0,0.010200251038241959,-0.22372397673430555,0.2239563861269762,0.13442773242755823,0.24963003383843183,3.1003347451449237,-1294.5537285694784,106,mobile
95,95,9.245912676162806,66.9291092723186,98.51935015199808,104.53041268434076,67,9,0.09476060365435182,0.10145573482543177,1.5313840449687743,5,13.894336205823887,0,0.09816526405482105,0,0.840264222925228,-1.1974209714072277,1.4628263557558587,0.13871955403273853,7.127327082847247e-25,3.1003347451449237,-1294.5537285694784,106,mobile
96,96,8.882643400546431,66.64341453090434,77.62824877639117,104.52427095872099,67,9,0.11994368681870474,0.12092747927701175,1.5747892553715004,5,13.46924677250453,0,0.12043658757195762,0,-0.285694741414261,-0.3632692756163749,0.46215371022919116,0.15537500021860196,0.011990405779143776,3.1003347451449237,-1294.5537285694784,106,mobile
97,97,8.855593047682406,65.52697740432323,92.88163922770015,103.97716573210909,66,9,0.10323668401797287,0.10204178659607012,1.640749471788566,4,8.634065435105125,0,0.10264097412521155,0,-1.1164371265811042,-0.02705035286402513,1.1167647823954427,0.15824076970032142,1.529820403482753e-11,3.1003347451449237,-1294.5537285694784,106,mobile
98,98,7.677082891501943,65.68375706057616,83.96659961392363,105.0541153793223,66,8,0.11222245138445971,0.11284728226186767,1.5511204489002033,4,12.403513745125592,0,0.11253530048084259,0,0.15677965625292245,-1.1785101561804634,1.1888927827332811,0.15231337243881732,5.886873625914011e-14,3.1003347451449237,-1294.5537285694784,106,mobile
99,99,6.887480866864992,65.93712108460458,92.5739269919992,106.81553915529734,66,7,0.10213030361080715,0.1057454368870381,1.46139001623289,3,10.741652579916734,0,0.10395358660976109,0,0.2533640240284285,-0.7896020246369506,0.8292555010264626,0.15320098571271215,4.343013596095891e-07,3.1003347451449237,-1294.5537285694784,106,mobile
100,100,5.923887949321899,66.52962782849548,106.7347662316359,106.86352262875066,67,6,0.09222696742064006,0.092028727057267,1.4147629526393284,4,13.804885614568995,0,0.09212790056054884,0,0.592506743890894,-0.9635929175430933,1.1311832531890667,0.13890247741033085,3.96960658010205e-15,3.1003347451449237,-1294.5537285694784,106,mobile
101,101,5.841952215984039,65.9805088479755,88.99802220332562,106.41096474781642,66,6,0.10741205214340402,0.10713562191859946,1.4586605585215895,4,12.615428388516229,0,0.10727392607139545,0,-0.5491189805199781,-0.0819357333378603,0.5551982701386172,0.1414045447518063,0.0004492367887097499,3.1003347451449237,-1294.5537285694784,106,mobile
102,102,5.395610058889639,65.84160081337377,71.8547649438399,105.73880549308511,66,5,0.1300255936291556,0.13109567210761205,1.4953338240696197,4,14.344961469106009,0,0.13056172916280032,0,-0.13890803460172663,-0.4463421570943993,0.4674577663025783,0.1689794672046034,0.02178857863778247,3.1003347451449237,-1294.5537285694784,106,mobile
103,103,5.53313005569615,66.10898209826485,76.4404247840235,105.43946547744929,66,6,0.12489600650447524,0.12285354853961226,1.5398142251725853,6,9.323077889769104,0,0.12387898697830232,0,0.2673812848910728,0.1375199968065104,0.3006734125786044,0.17997880024255863,0.24771909060764974,3.1003347451449237,-1294.5537285694784,106,mobile
104,104,5.258299796257555,65.65040801081616,81.78784907847552,106.70120520529508,66,5,0.11582447542348515,0.11764261201937354,1.4995406847621155,4,15.384826390039096,0,0.11673708337513485,0,-0.45857408744868167,-0.27483025943859474,0.5346231057319506,0.17021618621536433,0.00720873401993032,3.1003347451449237,-1294.5537285694784,106,mobile
105,105,4.566375247662432,65.86938202510403,95.05693427447763,106.71722151607781,66,5,0.10170955272287413,0.10189951010407453,1.451881801730162,4,14.570031007709485,0,0.10180457571872077,0,0.21897401428786623,-0.6919245485951233,0.7257473388734593,0.1548926023804944,1.7092066486187407e-05,3.1003347451449237,-1294.5537285694784,106,mobile
106,0,340.0174465740236,26.186985659303275,106.0492681266396,108.18350320650285,26,340,0.09268118202127087,0.09537594525155015,1.5209646789355897,6,24.872439220709737,0,0.09403821678840639,1,,,,,,4.310294635632804,-inf,200,mobile
107,1,340.3222196667932,25.400565704199096,102.19624138793962,114.02451544607251,26,340,0.09257451528626313,0.10511686594293171,1.4288325654750158,5,53.52563355601836,0,0.09904442535082639,1,-0.7864199551041793,0.30477309276960796,0.8434115151350564,0.13657592910106356,5.2354857489359285e-09,4.310294635632804,-inf,200,mobile
108,2,339.95586401451357,25.657002473214074,103.01406067951555,113.75800414467429,26,340,0.09030422402769107,0.1309956079207542,1.5120520785773055,14,81.06578179690118,0,0.1125048936086146,1,0.2564367690149787,-0.36635565227965117,0.4471870754618141,0.14989045759807765,0.01167372029418924,4.310294635632804,-inf,200,mobile
109,3,339.817191768449,25.585496339517682,128.65165542292232,112.45262528135233,25,340,0.0771738713873558,0.08501126034790174,1.4460307453640702,5,46.67299059344967,0,0.08118719360481327,1,-0.07150613369639203,-0.13867224606457285,0.15602281559054026,0.13873972571441506,0.5313517061424899,4.310294635632804,-inf,200,mobile
110,4,340.07468528667033,25.851819171602624,110.82565246315336,111.09191777436419,26,340,0.08757215651428718,0.09407969268437347,1.4419943418666528,5,25.811996233939418,0,0.09088418776703944,1,0.266322832084942,0.25749351822133804,0.37044670711958927,0.1218658934710607,0.009851207985976369,4.310294635632804,-inf,200,mobile
111,5,339.58416334670784,25.652069904520214,119.53080260187885,108.04208223331317,26,340,0.08269169461731408,0.08699262380603714,1.4898810074448674,7,29.30326681123267,0,0.0848694083735177,1,-0.19974926708241014,-0.49052193996249116,0.5296334046154244,0.12434931468948832,0.00011500248175076494,4.310294635632804,-inf,200,mobile
112,6,340.0271884984643,25.80509288652932,148.38892396821515,111.29548852770408,26,340,0.0692116518791448,0.0729266765621435,1.3556961298686498,5,21.944999417523157,0,0.07109343468365914,1,0.15302298200910514,0.4430251517564443,0.46870813744992673,0.11071175607310464,0.000128235724868343,4.310294635632804,-inf,200,mobile
113,7,339.0758267521454,25.636563863572388,206.4405963091425,112.52263773944604,26,339,0.052364612834188806,0.05576795034310337,1.3303955676998689,5,59.48693729799228,0,0.05409305391057771,1,-0.16852902295693184,-0.9513617463188666,0.9661734854246941,0.08933272041358852,3.975869342824168e-26,4.310294635632804,-inf,200,mobile
114,8,339.41713030900826,25.417857572416874,160.26922305305786,108.37488713330367,25,340,0.06496355956220771,0.06633319397504399,1.4919113239476558,5,21.383632623579366,0,0.06565194853895549,1,-0.2187062911555131,0.3413035568628402,0.40536472431407505,0.08506607330971805,1.172242970393064e-05,4.310294635632804,-inf,200,mobile
115,9,339.3450081011108,25.102615271950718,166.63462745095077,104.35350927927445,25,340,0.06110206371333261,0.06401517873728244,1.5417128513367822,5,20.158952021688368,0,0.06257557550192556,1,-0.3152423004661564,-0.07212220789745061,0.32338726146092633,0.09069664269618169,0.0017350402921436428,4.310294635632804,-inf,200,mobile
116,10,339.8782908507815,24.54810693211633,188.84997834761742,108.69018354461058,24,340,0.05599707212289979,0.05915047545762762,1.3232233284677188,5,25.890799281105174,0,0.05759535933215734,1,-0.5545083398343884,0.5332827496707182,0.7693308716295294,0.08504662289590052,1.7015969254948947e-18,4.310294635632804,-inf,200,mobile
117,11,340.4371933477214,25.2345703360443,133.67782838760263,108.57136181135243,25,341,0.07302605651261665,0.08033254884889036,1.445858195223851,6,22.504702377136063,0,0.07676627949283213,1,0.68646340392797,0.5589024969398793,0.8852141017957221,0.09597024061536963,3.351837387631583e-19,4.310294635632804,-inf,200,mobile
118,12,340.16866840814095,25.62504955100806,131.56979001497874,107.61301166929908,26,340,0.07715413760490987,0.0766574574238932,1.4745845600191323,4,14.03688144915536,0,0.0769061984766292,1,0.3904792149637615,-0.268524939580459,0.473898365153758,0.10866289629536985,7.411133352710018e-05,4.310294635632804,-inf,200,mobile
119,13,339.89266969344857,26.08313252079995,141.8725511165595,110.14999218539259,26,340,0.07378326447650144,0.07257507075555057,1.3973059532547922,5,21.68018891719836,0,0.07318166099502843,1,0.4580829697918887,-0.2759987146923777,0.5348039806557173,0.10616081607692147,3.084569252904928e-06,4.310294635632804,-inf,200,mobile
120,14,339.22227649314254,26.371855804125115,145.5334843302256,115.42488010025532,26,339,0.071963319188734,0.07406715081100305,1.3285267168943677,5,49.65069178735568,0,0.0730228119765306,1,0.28872328332516517,-0.6703932003060231,0.7299234051259181,0.10338223529674238,1.49716735223049e-11,4.310294635632804,-inf,200,mobile
121,15,340.42239729378775,26.58595789970543,127.44160781802248,113.39996911171534,26,340,0.07822998214856029,0.08272399296634905,1.3863575550507425,5,50.632649561369185,0,0.0805083508689025,1,0.21410209558031568,1.2001208006452089,1.2190691709140953,0.10869188391315174,4.830814639649721e-28,4.310294635632804,-inf,200,mobile
122,16,340.36048919021016,27.33061502663412,142.8415016171407,111.20277410043867,27,340,0.07326187827214657,0.07205427841522805,1.3863585087206414,5,28.93715974966191,0,0.072660587136019,1,0.7446571269286899,-0.061908103577593465,0.7472261036488655,0.10844886114008448,4.911264682686906e-11,4.310294635632804,-inf,200,mobile
123,17,340.60630682316383,26.755713158195253,111.07001604318175,110.94985236551551,26,341,0.08927940778129356,0.09046819224169705,1.4440402702574398,4,31.961790224449803,0,0.08987576553570811,1,-0.574901868438868,0.2458176329536741,0.6252507233146146,0.1155734145622625,4.411053282660431e-07,4.310294635632804,-inf,200,mobile
124,18,340.6250546439363,26.679491206157305,117.89126213672645,111.15322843920694,26,341,0.0845642766736293,0.08664632447212825,1.4911420672014715,4,30.56042181395137,0,0.08561163014994941,1,-0.07622195203794746,0.018747820772489376,0.07849373705075167,0.12412495497506255,0.8187715397768982,4.310294635632804,-inf,200,mobile
125,19,341.06357584013375,25.471837251605567,119.69823232894248,112.13760087715116,25,341,0.08440131627876939,0.08594745234652472,1.3063528844006649,4,26.44174206851898,0,0.08517789253804946,1,-1.2076539545517377,0.4385211961974278,1.2848069557170345,0.12076681909429936,2.646447678051979e-25,4.310294635632804,-inf,200,mobile
126,20,341.8452216691227,25.916773748595787,114.95622405589904,106.90683637126101,26,342,0.08645014524764057,0.08550867781925352,1.4851883840736788,4,11.753926642826066,0,0.08598070014757686,1,0.44493649699021987,0.7816458289889283,0.8994101891404817,0.12102873284923306,1.0185052801775647e-12,4.310294635632804,-inf,200,mobile
127,21,341.9422196394441,25.13872005546541,105.9011227501276,105.00904832274503,25,342,0.09093624695273744,0.09293147224443817,1.5428866764026898,4,14.675195884627088,0,0.09193927219466126,1,-0.7780536931303779,0.09699797032141078,0.7840766261280167,0.1258789520513717,3.759182726716527e-09,4.310294635632804,-inf,200,mobile
128,22,342.1845623380608,24.62167162492431,116.28019088452298,106.46403945352989,25,342,0.08575901039142629,0.08423784035315342,1.5231998025571125,5,14.96240646393915,0,0.08500182824704455,1,-0.5170484305410987,0.2423426986167101,0.5710245731120885,0.12521238188383796,3.0467695974227317e-05,4.310294635632804,-inf,200,mobile
129,23,340.8885018279993,24.591777219492773,117.46831430803992,107.71429100715913,25,341,0.08413870354322338,0.08543988626175411,1.4372000427241234,4,17.682745393051945,0,0.08479179087139246,1,-0.029894405431537763,-1.2960605100615226,1.2964052303261657,0.12006231134089505,4.812868749484471e-26,4.310294635632804,-inf,200,mobile
130,24,341.06445701096226,24.693220644767784,148.60426022035733,107.56026897746993,25,341,0.06875638038252278,0.07041336338661161,1.3839458981113657,4,19.657449791792452,0,0.0695898038031477,1,0.10144342527501138,0.17595518296297996,0.20310340948162975,0.10969224490609418,0.18011408191861122,4.310294635632804,-inf,200,mobile
131,25,342.425849509551,24.893759154627503,140.28948015742677,107.17306990093886,25,342,0.07219824408391382,0.07324598117995709,1.377988011172072,4,12.06082012284324,0,0.07272399950434184,1,0.20053850985971877,1.3613924985887706,1.3760832929552385,0.10065545637106864,2.5981657118261473e-41,4.310294635632804,-inf,200,mobile
132,26,342.9364077446806,24.359689910380677,175.55172560552026,105.00240275605731,24,343,0.06062355520919089,0.059688261028664535,1.4138648426698452,4,13.534398660677658,0,0.060157725816505934,1,-0.534069244246826,0.5105582351295652,0.7388502345597464,0.09438078236230836,4.9248381908745914e-14,4.310294635632804,-inf,200,mobile
133,27,342.98451846169974,24.151352681246376,156.90516706899209,106.42332684487162,24,343,0.06601735645071397,0.06587383383212221,1.444473071529648,4,16.283579243199615,0,0.06594563418636094,1,-0.20833722913430108,0.04811071701914216,0.21382011630212497,0.0892624145072003,0.05675590930849907,4.310294635632804,-inf,200,mobile
134,28,343.3291708262004,23.834612926451086,127.75096414476354,105.96221402764797,24,343,0.07709665308393862,0.07966531740214754,1.4786435882692994,4,19.203941130231637,0,0.07839150691729971,1,-0.3167397547952895,0.34465236450068915,0.46809114990960465,0.10244049504471552,2.9248326774943203e-05,4.310294635632804,-inf,200,mobile
